contract_id,condition,question_id,question_target,ground_truth,expect_clash,clash_type,validation_passed,total_attempts,hard_reject,hard_reject_reason,accepted_at_attempt,error,rouge_l,bertscore_precision,bertscore_recall,bertscore_f1,latency_rag,latency_extraction,latency_validation,latency_total
078,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) rdf:type Mortgage (Class)
4. TheLoan (Loan) rdf:type ConsumerLoan (Class)
5. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
6. TheLender (Lender) rdf:type FinancialInstitution (Class)
7. TheBorrower (Borrower) rdf:type NaturalPerson (Class)
8. TheLoan (Loan) hasLender Quicken Loans (Lender)
9. TheLoan (Loan) hasBorrower Brandon Bailey (Borrower)
10. TheLoan (Loan) hasLoanAmount USD 551,000.00 (Amount)
11. TheLoan (Loan) hasInterestRate 4.1% (Rate)
12. TheLoan (Loan) hasMaturityDate November 03, 2045 (Date)
13. TheLoan (Loan) hasCollateral First lien on property at 321 Elm Street, Portland, OR 97201 (Collateral)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:21:38 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0968,0.8125,0.9339,0.869,12.010136604309082,10.953540325164795,2.7302212715148926,25.69468903541565
078,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.2692,0.8678,0.9069,0.8869,1.9011218547821045,5.324940919876099,0.8261518478393555,8.052446126937866
078,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
4. TheLoan (Loan) hasCost 4.2% per annum (InterestRate)
5. Wells Fargo Home Mortgage (Entity) rdf:type FinancialInstitution (Class)
6. Crestview Financial Group (Entity) rdf:type Corporation (Class)
7. TheLoan (Loan) rdf:type CommercialLoan (Class)
8. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
9. TheLender (Lender) rdf:type FinancialInstitution (Class)
10. TheBorrower (Borrower) rdf:type Corporation (Class)
11. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
12. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
13. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
14. TheLoan (Loan) hasInterestRate 4.2% (Literal)
15. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:22:33 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2162,0.8087,0.902,0.8528,10.893697023391724,20.499717950820923,2.7529923915863037,34.146958112716675
078,plain,Q1,Loan type classification,CLASH,True,openend_closedend,,1,False,,,,0.1034,0.8029,0.8671,0.8338,1.8335039615631104,0.0,0.0,1.8335168361663818
078,plain,Q2,Party classification,CLASH,True,openend_closedend,,1,False,,,,0.3333,0.9024,0.8801,0.8911,1.5496273040771484,0.0,0.0,1.5496320724487305
078,plain,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,,1,False,,,,0.5,0.9033,0.9759,0.9382,1.0770649909973145,0.0,0.0,1.077070713043213
078,plain,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,,1,False,,,,0.2692,0.8732,0.9081,0.8903,2.037045955657959,0.0,0.0,2.0370540618896484
078,plain,Q5,Comprehensive extraction,CLASH,True,openend_closedend,,1,False,,,,0.3366,0.8532,0.9058,0.8787,1.7113888263702393,0.0,0.0,1.7114019393920898
079,ovrag,Q1,Loan type classification,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type MortgageLoan (Class)
2. TheLoan (Loan) rdf:type SecuredLoan (Class)
3. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
4. TheLoan (Loan) rdf:type Mortgage (Class)
5. TheLoan (Loan) hasLender American Express (FinancialInstitution)
6. TheLoan (Loan) hasBorrower Samantha Edwards (NaturalPerson)
7. TheLoan (Loan) hasLoanAmount USD 335,000.00 (Literal)
8. TheLoan (Loan) hasInterestRate 2.8% (Literal)
9. TheLoan (Loan) hasMaturityDate November 03, 2045 (Literal)
10. TheLoan (Loan) hasCollateral First lien on property at 369 Walnut Way, Boston, MA 02101 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:23:43 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.0842,0.8134,0.8799,0.8453,13.016873121261597,13.027947187423706,2.7205400466918945,28.765894174575806
079,ovrag,Q2,Party classification,CLASH,True,openend_closedend,True,1,False,,0,,0.2927,0.905,0.8809,0.8928,1.1766090393066406,6.0355589389801025,0.9087100028991699,8.121006965637207
079,ovrag,Q3,SecuredLoan / UnsecuredLoan disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.1667,0.8688,0.8363,0.8523,0.7998452186584473,6.927222967147827,0.8221828937530518,8.549469947814941
079,ovrag,Q4,OpenEndCredit / ClosedEndCredit disjointness,CLASH,True,openend_closedend,True,1,False,,0,,0.2,0.8548,0.9139,0.8833,1.5454578399658203,6.079034805297852,1.1668858528137207,8.791520118713379
079,ovrag,Q5,Comprehensive extraction,CLASH,True,openend_closedend,False,4,True,"Answer failed ontology validation after 3 correction attempt(s). Last failure: LOGICAL INCONSISTENCY DETECTED
============================================================

The following assertions violate FIBO ontology constraints:

1. TheLoan (Loan) rdf:type SecuredLoan (Class)
2. TheLoan (Loan) rdf:type UnsecuredLoan (Class)
3. TheLoan (Loan) hasPrincipalAmount USD 1,900,000.00 (MonetaryAmount)
4. TheLoan (Loan) hasCost 4.2% per annum (InterestRate)
5. Wells Fargo Home Mortgage (Entity) rdf:type FinancialInstitution (Class)
6. Crestview Financial Group (Entity) rdf:type Corporation (Class)
7. Wells Fargo Home Mortgage (FinancialInstitution) isLenderOf TheLoan (Loan)
8. Crestview Financial Group (Corporation) isBorrowerOf TheLoan (Loan)
9. TheLoan (Loan) rdf:type CommercialLoan (Class)
10. TheLoan (Loan) rdf:type ClosedEndCredit (Class)
11. TheLender (Lender) rdf:type FinancialInstitution (Class)
12. TheBorrower (Borrower) rdf:type Corporation (Class)
13. TheLoan (Loan) hasLender Wells Fargo Home Mortgage (Lender)
14. TheLoan (Loan) hasBorrower Crestview Financial Group (Borrower)
15. TheLoan (Loan) hasLoanAmount USD 1,900,000.00 (Literal)
16. TheLoan (Loan) hasInterestRate 4.2% (Literal)
17. TheLoan (Loan) hasMaturityDate July 30, 2029 (Literal)

Possible violations:
• Disjointness: Entity cannot belong to disjoint classes
• Cardinality: Property exceeds allowed number of values
• Irreflexivity: Entity cannot have relation to itself
• Domain/Range: Property applied to incompatible entity types

Reasoner output: Java error message is: Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/RealEstateLoans/Mortgages @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/RealEstateLoans/Mortgages
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CommercialLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CommercialLoans
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/ConsumerLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/ConsumerLoans
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/CardAccounts @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/CardAccounts
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/StudentLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/StudentLoans
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansGeneral/Loans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansGeneral/Loans
Feb 17, 2026 9:25:11 PM org.mindswap.pellet.jena.graph.loader.DefaultGraphLoader addUnsupportedFeature
WARNING: Unsupported axiom: Ignoring triple with unknown property from OWL namespace: https://spec.edmcouncil.org/fibo/ontology/LOAN/LoansSpecific/GreenLoans @owl:versionIRI https://spec.edmcouncil.org/fibo/ontology/master/latest/LOAN/LoansSpecific/GreenLoans
ERROR: Ontology is inconsistent, run ""pellet explain"" to get the reason
",,,0.2152,0.8,0.9,0.847,12.302518367767334,21.415090799331665,2.7175111770629883,36.43597102165222
079,plain,Q1,Loan type classification,CLASH,True,openend_closedend,,1,False,,,,0.1579,0.8562,0.8917,0.8736,1.2345170974731445,0.0,0.0,1.2345330715179443
079,plain,Q2,Party classification,CLASH,True,openend_closedend,,1,False,,,,0.3333,0.9115,0.8831,0.8971,1.2859609127044678,0.0,0.0,1.2859687805175781
